#gen specno fitness lum vph C Mg Si S Ca Cr Ni0 Fe0
54 69 9.50686505899e+26 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006089
54 70 9.32714865494e+26 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.006466 0.001894 0.006189
54 71 9.37661288633e+26 9.04 11942.5 0.001116 0.21106 0.278179 0.040134 0.044617 0.005091 0.001745 0.007351
54 72 8.56790263364e+26 9.037 12456.0 0.001663 0.187558 0.306239 0.041119 0.044617 0.00557 0.002157 0.006442
54 73 8.92221759804e+26 9.037 11942.5 0.001236 0.17765 0.259278 0.041119 0.047383 0.005118 0.002177 0.006798
54 74 8.8350860998e+26 9.04 12149.8 0.001079 0.191046 0.274857 0.04576 0.046395 0.005091 0.001915 0.006031
54 75 9.84888661808e+26 9.037 11995.8 0.001079 0.199489 0.324591 0.041119 0.046395 0.00557 0.002304 0.006798
54 76 9.25001998268e+26 9.037 11960.2 0.001104 0.186673 0.259278 0.041119 0.046395 0.005634 0.002472 0.006733
54 77 8.85020675965e+26 9.04 11942.5 0.000961 0.201776 0.30657 0.041119 0.042976 0.006074 0.002304 0.005926
54 78 8.19105364788e+26 9.04 11942.5 0.00175 0.189166 0.259175 0.041684 0.045387 0.005336 0.001745 0.005563
54 79 8.9016059208e+26 9.031 11995.3 0.001079 0.181487 0.304155 0.041119 0.042976 0.00557 0.002304 0.006189
54 80 9.2234308202e+26 9.04 11826.5 0.001455 0.206556 0.306964 0.04576 0.049098 0.005444 0.001915 0.007133
54 81 8.36552065751e+26 9.037 12518.8 0.00175 0.186673 0.307354 0.04473 0.049494 0.005774 0.002157 0.007878
54 82 9.35003297638e+26 9.04 11826.5 0.001079 0.186673 0.307354 0.041119 0.046395 0.005211 0.001915 0.006367
54 83 9.05815815863e+26 9.029 11942.5 0.001134 0.214383 0.330898 0.041119 0.046395 0.005091 0.001745 0.006367
54 84 9.48641443992e+26 9.037 11768.7 0.001034 0.212372 0.284895 0.041119 0.048741 0.006567 0.001894 0.006189
54 85 7.50593037546e+26 9.031 12806.7 0.001134 0.169994 0.336718 0.038194 0.042976 0.006567 0.001915 0.006089
54 86 8.82058362888e+26 9.031 11378.2 0.001055 0.198344 0.294268 0.041658 0.046377 0.005275 0.001994 0.006189
54 87 8.94303360814e+26 9.037 11942.5 0.00175 0.202649 0.259278 0.041119 0.046395 0.00557 0.002304 0.006189
54 88 9.16181288518e+26 9.037 11942.5 0.001055 0.20116 0.306239 0.043459 0.045215 0.006466 0.001894 0.006089
54 89 8.96925235991e+26 9.037 11665.2 0.000961 0.186673 0.259278 0.041305 0.045387 0.00557 0.002304 0.006031
54 90 8.69234382149e+26 9.04 11942.5 0.001134 0.186673 0.259278 0.038608 0.042976 0.006275 0.002177 0.0065
54 91 8.80467067381e+26 9.037 11960.2 0.001104 0.206556 0.268174 0.041119 0.046395 0.005774 0.002472 0.006733
54 92 8.46587159672e+26 9.037 12209.8 0.00175 0.194765 0.294268 0.035414 0.045387 0.00493 0.002157 0.006633
54 93 8.27163473067e+26 9.04 12891.3 0.001084 0.186742 0.30657 0.041119 0.046511 0.00557 0.002304 0.006067
54 94 8.59522204392e+26 9.037 12326.6 0.00167 0.196835 0.307354 0.041119 0.048496 0.00557 0.001809 0.006189
54 95 9.5479270997e+26 9.033 11826.5 0.001455 0.206556 0.306964 0.041711 0.049098 0.005482 0.001915 0.007133
54 96 8.71605660376e+26 9.04 12230.7 0.001034 0.186673 0.266918 0.041119 0.038638 0.007291 0.002228 0.006031
54 97 8.88476504229e+26 9.031 11942.5 0.001198 0.186673 0.294268 0.04576 0.044478 0.00493 0.001805 0.006646
54 98 9.08547112821e+26 9.037 11942.5 0.001079 0.186673 0.259278 0.039756 0.042976 0.00557 0.002304 0.006189
54 99 8.56651053413e+26 9.037 11826.5 0.00175 0.17765 0.307354 0.04576 0.045911 0.00513 0.001745 0.006031
54 100 9.24606585101e+26 9.034 11826.5 0.001948 0.206556 0.307354 0.04576 0.046395 0.00513 0.001954 0.006665
54 101 9.2983657291e+26 9.037 12154.8 0.001663 0.186673 0.324591 0.041119 0.048496 0.006162 0.002304 0.006798
54 102 7.30935455061e+26 8.993 11665.2 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006406
54 103 8.66853299905e+26 9.037 10804.9 0.001034 0.169556 0.299514 0.041119 0.046395 0.006841 0.001896 0.006189
54 104 8.95417651127e+26 9.037 11515.9 0.001181 0.186673 0.259278 0.041119 0.048694 0.006567 0.001988 0.006139
54 105 8.92624092058e+26 9.04 11942.5 0.001034 0.212372 0.307354 0.041119 0.048741 0.006092 0.001731 0.006442
54 106 7.7807347389e+26 9.04 12981.7 0.001093 0.215817 0.30657 0.037224 0.047922 0.005508 0.002177 0.006798
54 107 3.10367073057e+26 9.129 12306.8 0.001134 0.186673 0.307354 0.041119 0.046395 0.00513 0.001954 0.006367
54 108 8.41572709592e+26 9.031 12505.0 0.001055 0.203554 0.314634 0.039186 0.045387 0.005732 0.00192 0.007282
54 109 9.00387485248e+26 9.037 12040.5 0.001181 0.186673 0.259278 0.041119 0.044324 0.005482 0.002304 0.006189
54 110 8.56959524224e+26 9.04 12306.8 0.001603 0.186673 0.307354 0.041119 0.047313 0.007063 0.001944 0.006031
54 111 8.83786136291e+26 9.037 11942.5 0.001134 0.17765 0.304155 0.041119 0.038937 0.005774 0.002304 0.006189
54 112 9.46228392369e+26 9.031 12217.6 0.001236 0.186673 0.294268 0.04576 0.048741 0.006092 0.001894 0.006367
54 113 9.35514963932e+26 9.04 11826.5 0.001079 0.186673 0.307354 0.041119 0.046395 0.005412 0.001915 0.006189
54 114 9.12728749606e+26 9.037 11524.9 0.001551 0.187558 0.307354 0.041419 0.046996 0.004643 0.001994 0.007282
54 115 8.8937004102e+26 9.037 11942.5 0.00175 0.186673 0.259278 0.041119 0.040051 0.00513 0.001954 0.006189
54 116 7.61897823426e+26 9.061 11942.5 0.001551 0.220978 0.294643 0.041849 0.046996 0.00557 0.002101 0.005888
54 117 9.03718078395e+26 9.031 11942.5 0.001028 0.189166 0.284895 0.038315 0.042976 0.005336 0.001745 0.006367
54 118 9.23569960709e+26 9.037 11768.7 0.001181 0.186673 0.296765 0.041119 0.046395 0.00513 0.001894 0.006189
54 119 9.14723081547e+26 9.04 11826.5 0.001055 0.186673 0.307354 0.044705 0.042976 0.00513 0.001839 0.006031
54 120 9.47208180731e+26 9.04 11942.5 0.001663 0.21106 0.278179 0.041119 0.045235 0.006692 0.001745 0.007383
54 121 9.42852144065e+26 9.04 11942.5 0.00167 0.186673 0.278179 0.041305 0.048496 0.00513 0.001894 0.006367
54 122 8.52182435118e+26 9.037 11995.8 0.001079 0.199489 0.324591 0.038315 0.045933 0.007063 0.002304 0.006367
54 123 8.6691790839e+26 9.037 12384.3 0.001055 0.169994 0.259278 0.04168 0.042976 0.005237 0.001994 0.006066
54 124 8.38784444139e+26 9.037 11725.2 0.00175 0.186673 0.307354 0.041119 0.035061 0.006186 0.002157 0.006189
54 125 8.9495766285e+26 9.034 11826.5 0.00175 0.21106 0.307354 0.041119 0.044617 0.00513 0.001745 0.006665
54 126 9.43439260113e+26 9.037 11942.5 0.001134 0.169994 0.259278 0.041119 0.04495 0.006726 0.002124 0.00558
54 127 8.26416527434e+26 9.04 11942.5 0.001134 0.17765 0.307354 0.041119 0.038638 0.007291 0.002304 0.006031
54 128 8.75488309611e+26 9.049 11826.5 0.00175 0.186673 0.306239 0.038608 0.046395 0.00513 0.001954 0.006665
54 129 8.64310790305e+26 9.031 11942.5 0.001177 0.186673 0.284895 0.038315 0.042976 0.006932 0.002052 0.0065
54 130 9.1952062709e+26 9.04 11942.5 0.001055 0.186673 0.280496 0.04473 0.045387 0.006305 0.001994 0.007282
54 131 8.82540765673e+26 9.037 11734.7 0.001055 0.183918 0.306239 0.042511 0.042976 0.00557 0.002298 0.006189
54 132 9.27025077488e+26 9.04 11942.5 0.001503 0.218645 0.259278 0.041119 0.042976 0.006276 0.00186 0.005888
54 133 8.98763714322e+26 9.04 11826.5 0.000961 0.191046 0.30657 0.041305 0.045387 0.006092 0.002304 0.006031
54 134 9.06250145674e+26 9.037 11665.2 0.000961 0.186673 0.30657 0.041305 0.045387 0.00557 0.002304 0.006031
54 135 9.17553695989e+26 9.037 11942.5 0.001668 0.186673 0.330051 0.043459 0.048741 0.00493 0.001896 0.006089
54 136 9.0708155267e+26 9.037 11942.5 0.00167 0.21106 0.306239 0.041119 0.041201 0.006567 0.001809 0.006264
54 137 9.36562559045e+26 9.04 11942.5 0.001503 0.218645 0.259278 0.041119 0.04308 0.006062 0.002153 0.006753
54 138 9.45764687023e+26 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.00185 0.006189
54 139 8.99475476982e+26 9.031 11942.5 0.001134 0.186673 0.307354 0.041119 0.046996 0.004643 0.001994 0.006491
54 140 2.18787691822e+26 8.891 11942.5 0.001095 0.189166 0.306964 0.04576 0.049098 0.006092 0.001745 0.007133
54 141 8.1995921953e+26 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.00616
54 142 9.32262019091e+26 9.037 11942.5 0.001266 0.194765 0.259278 0.041119 0.046395 0.006466 0.001988 0.006048
54 143 1.01887891564e+27 9.037 11826.5 0.001663 0.186673 0.307354 0.041119 0.044617 0.00557 0.002304 0.006189
54 144 9.20809870931e+26 9.031 12154.8 0.001134 0.186673 0.259278 0.044989 0.039728 0.00557 0.002304 0.006189
54 145 8.69415780048e+26 9.04 12082.8 0.001079 0.170694 0.307354 0.04576 0.04653 0.005091 0.00186 0.006189
54 146 9.10731342148e+26 9.033 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
54 147 9.14932860618e+26 9.04 11576.0 0.001668 0.186673 0.278179 0.041119 0.045235 0.006567 0.001894 0.0065
54 148 8.15361743222e+26 9.04 11084.3 0.001034 0.169556 0.299514 0.041119 0.046395 0.006841 0.001896 0.006189
55 0 1.06897452471e+27 9.031 11826.5 0.00167 0.21106 0.306922 0.041305 0.047383 0.005275 0.002023 0.006798
55 1 1.06192109662e+27 9.034 11942.5 0.001134 0.189166 0.259278 0.041119 0.048694 0.005782 0.002052 0.006189
55 2 1.05971113892e+27 9.031 11942.5 0.001055 0.186673 0.306964 0.04473 0.045387 0.005774 0.001994 0.007282
55 3 1.05971113892e+27 9.031 11942.5 0.001055 0.186673 0.306964 0.04473 0.045387 0.005774 0.001994 0.007282
55 4 1.05564291541e+27 9.031 11942.5 0.001266 0.186673 0.294268 0.04576 0.048741 0.00493 0.001994 0.006646
55 5 1.05243385516e+27 9.031 11942.5 0.001134 0.21106 0.284895 0.043114 0.049931 0.006466 0.001745 0.007351
55 6 1.04121612157e+27 9.037 12456.0 0.00167 0.21106 0.306239 0.041119 0.044617 0.006567 0.002148 0.006442
55 7 1.03864007318e+27 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 8 1.03864007318e+27 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 9 1.03864007318e+27 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 10 1.03864007318e+27 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 11 1.03864007318e+27 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 12 1.03864007318e+27 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 13 1.03864007318e+27 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 14 1.03864007318e+27 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 15 4.90480810297e+26 9.101 11942.5 0.001134 0.186673 0.259278 0.041119 0.047383 0.00557 0.002098 0.006189
55 16 1.00405120563e+27 9.04 11725.2 0.001079 0.186673 0.294268 0.041119 0.046395 0.00557 0.002304 0.006031
55 17 9.22984933257e+26 9.04 11710.9 0.00167 0.21106 0.30657 0.041119 0.049931 0.006466 0.002304 0.006655
55 18 7.7384388636e+26 9.061 12179.5 0.001034 0.186673 0.307354 0.04473 0.045387 0.00493 0.001915 0.005888
55 19 8.96168590873e+26 9.034 11942.5 0.001134 0.169994 0.259278 0.041119 0.048694 0.005782 0.002124 0.006189
55 20 8.33797738653e+26 9.037 11380.7 0.001093 0.169556 0.267444 0.038864 0.042976 0.005091 0.00186 0.005888
55 21 8.63903442448e+26 9.037 12306.8 0.001134 0.186673 0.23456 0.041119 0.046395 0.00513 0.002012 0.00558
55 22 9.47764009377e+26 9.037 11942.5 0.001079 0.189166 0.259278 0.041684 0.042976 0.005336 0.001745 0.006189
55 23 8.79267061954e+26 9.04 11957.0 0.000998 0.186673 0.307354 0.041119 0.046395 0.00557 0.001994 0.007282
55 24 8.78875971972e+26 9.037 10804.9 0.001034 0.170694 0.299514 0.041119 0.046395 0.005605 0.001896 0.006798
55 25 9.07689258071e+26 9.04 11942.5 0.001503 0.218645 0.259278 0.041119 0.040051 0.00513 0.001954 0.005888
55 26 8.7476478659e+26 9.037 12373.5 0.001663 0.183552 0.259278 0.042092 0.044324 0.006567 0.002228 0.0065
55 27 9.30429865655e+26 9.04 11942.5 0.001134 0.186673 0.259278 0.041119 0.046395 0.00557 0.002304 0.006189
55 28 8.74763147198e+26 9.037 12384.3 0.001055 0.170786 0.259278 0.041119 0.042976 0.005237 0.001915 0.006066
55 29 9.18593698608e+26 9.04 12004.9 0.00175 0.196835 0.307354 0.041119 0.042976 0.00557 0.001809 0.005665
55 30 7.42131561558e+26 8.993 11665.2 0.001134 0.186673 0.259278 0.041119 0.042976 0.007154 0.002304 0.006656
55 31 9.42564558738e+26 9.029 11942.5 0.001134 0.214383 0.330898 0.041119 0.047313 0.005091 0.001745 0.006031
55 32 9.65101685312e+26 9.037 11826.5 0.00167 0.21106 0.306922 0.041305 0.042976 0.006466 0.002023 0.006655
55 33 5.98660542463e+26 8.98 11826.5 0.001034 0.186673 0.307354 0.041119 0.048741 0.006567 0.001894 0.006189
55 34 9.79669895585e+26 9.04 11942.5 0.00167 0.183918 0.259278 0.043155 0.048496 0.00513 0.002152 0.006189
55 35 8.76171058335e+26 9.031 11728.8 0.001055 0.186895 0.282926 0.039186 0.045387 0.005072 0.00192 0.007282
55 36 8.15932160293e+26 9.06 11942.5 0.001236 0.186673 0.294268 0.04576 0.044478 0.00493 0.001805 0.006367
55 37 8.95670008395e+26 9.037 11942.5 0.001134 0.186673 0.259278 0.041119 0.048694 0.005644 0.002141 0.006189
55 38 5.72894988972e+26 9.093 11826.5 0.000998 0.186673 0.307354 0.04473 0.047922 0.006726 0.001994 0.006189
55 39 9.19251254077e+26 9.033 11826.5 0.001034 0.169994 0.306964 0.037847 0.048005 0.006614 0.001896 0.006189
55 40 9.80745613873e+26 9.04 11960.2 0.001104 0.206556 0.3263 0.04576 0.046395 0.00578 0.00186 0.006865
55 41 8.53142093622e+26 9.037 12179.5 0.001134 0.194765 0.307354 0.03867 0.042976 0.004438 0.00186 0.005888
55 42 9.08890970843e+26 9.04 11725.2 0.001079 0.170694 0.294268 0.041119 0.04653 0.00557 0.002304 0.006798
55 43 9.3346986823e+26 9.034 11942.5 0.001134 0.186673 0.259278 0.041119 0.048694 0.006092 0.002052 0.006189
55 44 8.25198199178e+26 9.04 12293.7 0.001694 0.215072 0.294643 0.041119 0.043904 0.00557 0.001855 0.006089
55 45 8.95599628542e+26 9.031 11942.5 0.001055 0.186673 0.259278 0.038608 0.045387 0.006275 0.001994 0.006626
55 46 8.62894367079e+26 9.031 12225.6 0.001055 0.186673 0.259278 0.04473 0.045387 0.00513 0.001994 0.006189
55 47 8.5730899608e+26 9.037 12384.3 0.001055 0.169994 0.307354 0.04168 0.042976 0.00493 0.001994 0.006066
55 48 8.19966046707e+26 9.037 12518.8 0.00175 0.186673 0.307354 0.04473 0.049494 0.006466 0.002157 0.007878
55 49 6.64830996685e+26 8.994 12230.7 0.001055 0.186673 0.307354 0.04473 0.045387 0.005227 0.002304 0.006087
55 50 8.98293171532e+26 9.04 11942.5 0.001663 0.191046 0.278179 0.041119 0.045387 0.006692 0.001745 0.006031
55 51 8.75909575648e+26 9.04 11942.5 0.00167 0.167167 0.278179 0.04576 0.048741 0.00513 0.001809 0.00558
55 52 9.89918162114e+26 9.04 11995.8 0.001055 0.199489 0.324591 0.038315 0.045933 0.007063 0.00208 0.007282
55 53 9.1597371441e+26 9.04 11942.5 0.001134 0.214383 0.259278 0.041119 0.046395 0.005091 0.002153 0.006367
55 54 9.23605308475e+26 9.04 11826.5 0.001455 0.206556 0.306964 0.04576 0.049098 0.00557 0.002304 0.007133
55 55 8.19105364788e+26 9.04 11942.5 0.00175 0.189166 0.259175 0.041684 0.045387 0.005336 0.001745 0.005563
55 56 8.93023761788e+26 9.037 11942.5 0.001079 0.186673 0.278574 0.041119 0.042976 0.005774 0.002304 0.006189
55 57 8.66598703239e+26 9.037 11826.5 0.001134 0.17765 0.307354 0.041119 0.046395 0.007494 0.002304 0.006031
55 58 8.33797738653e+26 9.037 11380.7 0.001093 0.169556 0.267444 0.038864 0.042976 0.005091 0.00186 0.005888
55 59 9.60032939672e+26 9.037 11942.5 0.001116 0.21106 0.278179 0.041119 0.046395 0.005774 0.001745 0.006031
55 60 8.61324791128e+26 9.04 12032.1 0.001134 0.186673 0.259278 0.043088 0.033457 0.00557 0.002304 0.00616
55 61 9.09856073544e+26 9.034 11826.5 0.001948 0.206556 0.307354 0.044989 0.046395 0.00513 0.002052 0.006665
55 62 9.14687651448e+26 9.04 11942.5 0.001551 0.186673 0.294643 0.041849 0.048496 0.00557 0.001894 0.005888
55 63 8.74207525785e+26 9.037 11995.8 0.001134 0.194765 0.324591 0.03867 0.045933 0.007063 0.002304 0.005888
55 64 8.92012975174e+26 9.04 12230.7 0.001034 0.186673 0.257417 0.041119 0.038638 0.00513 0.001745 0.006031
55 65 8.76582503699e+26 9.031 12149.8 0.001079 0.191046 0.306922 0.04576 0.047383 0.005091 0.002023 0.006798
55 66 9.10791083012e+26 9.037 11942.5 0.001079 0.199489 0.324591 0.04576 0.047383 0.007063 0.002304 0.006367
55 67 8.2211963698e+26 9.04 11380.7 0.001079 0.169556 0.259175 0.041684 0.046939 0.005091 0.001745 0.006031
55 68 9.66963137447e+26 9.04 12149.8 0.001079 0.191046 0.274857 0.04576 0.046395 0.005091 0.001915 0.006096
55 69 7.65597150836e+26 9.061 11942.5 0.001551 0.220978 0.285404 0.041849 0.046996 0.00557 0.001964 0.005932
55 70 9.09051515025e+26 9.037 11942.5 0.001668 0.186673 0.330051 0.043459 0.048741 0.00493 0.001896 0.005812
55 71 9.65647032495e+26 9.037 11910.7 0.001638 0.221254 0.306922 0.041119 0.04495 0.005275 0.001851 0.007282
55 72 8.72657393687e+26 9.04 11942.5 0.001134 0.183785 0.259278 0.043088 0.035323 0.00557 0.002304 0.006031
55 73 9.24606585101e+26 9.034 11826.5 0.001948 0.206556 0.307354 0.04576 0.046395 0.00513 0.001954 0.006665
55 74 9.48543932129e+26 9.037 11942.5 0.00175 0.17765 0.307354 0.041119 0.046395 0.005774 0.001745 0.005888
55 75 9.27377905484e+26 9.04 12032.1 0.001134 0.186673 0.259278 0.043088 0.049098 0.00557 0.002304 0.007133
55 76 9.37849266764e+26 9.037 11732.3 0.001134 0.186673 0.259278 0.038864 0.042976 0.005091 0.00186 0.006189
55 77 8.49329094293e+26 9.037 11665.2 0.000959 0.183857 0.259278 0.041305 0.040051 0.00513 0.001954 0.006634
55 78 8.73920371535e+26 9.037 12306.8 0.001134 0.186673 0.239282 0.041119 0.046395 0.00513 0.001915 0.00558
55 79 9.10731342148e+26 9.033 11942.5 0.001134 0.186673 0.259278 0.041119 0.042976 0.00557 0.002304 0.006189
55 80 9.75513713682e+26 9.031 11942.5 0.001055 0.186673 0.306964 0.04473 0.045387 0.005774 0.001994 0.00558
55 81 9.25816341055e+26 9.031 11995.8 0.001134 0.194792 0.320639 0.041119 0.045933 0.005354 0.001894 0.006089
55 82 8.20772759555e+26 9.037 12456.0 0.00167 0.21106 0.285066 0.041119 0.044617 0.006567 0.002148 0.006442
55 83 7.9160897994e+26 9.033 12806.7 0.001134 0.169994 0.336718 0.041684 0.042976 0.005354 0.001915 0.005563
55 84 8.04011946011e+26 9.061 11942.5 0.001134 0.220978 0.294643 0.044989 0.046996 0.00557 0.002304 0.005888
55 85 9.1422177792e+26 9.037 12209.8 0.00175 0.194765 0.294268 0.033371 0.045387 0.00493 0.002157 0.006633
55 86 9.51592718543e+26 9.04 11942.5 0.001055 0.20116 0.306239 0.038583 0.046395 0.006466 0.001745 0.006089
55 87 9.01373884937e+26 9.037 11826.5 0.001079 0.186673 0.259278 0.041119 0.042976 0.005211 0.002304 0.006367
55 88 8.38764866694e+26 9.031 12230.7 0.001055 0.186673 0.307354 0.04473 0.042976 0.005774 0.002149 0.006031
55 89 1.00194013007e+27 9.04 12154.8 0.001455 0.206556 0.324591 0.04576 0.049098 0.006162 0.002304 0.006798
55 90 8.6680909773e+26 9.04 11942.5 0.001455 0.186673 0.306964 0.038608 0.042976 0.006275 0.001915 0.0065
55 91 8.86536443837e+26 9.037 11942.5 0.001236 0.191562 0.259278 0.041119 0.047383 0.007154 0.002177 0.006189
55 92 9.7802320568e+26 9.04 11701.3 0.001079 0.186673 0.290394 0.041119 0.046395 0.005211 0.001915 0.006367
55 93 9.21205213417e+26 9.04 11942.5 0.00175 0.186673 0.245823 0.041119 0.042976 0.006276 0.00186 0.005888
55 94 9.81766820031e+26 9.04 11960.2 0.001104 0.202616 0.30657 0.04576 0.046395 0.00578 0.00186 0.006865
55 95 8.65341715644e+26 9.037 12209.7 0.001055 0.20116 0.306239 0.041119 0.042976 0.006466 0.002304 0.006089
55 96 9.39973688335e+26 9.037 11942.5 0.001663 0.187558 0.259278 0.041119 0.044617 0.005118 0.002177 0.006442
55 97 1.01986468529e+27 9.037 12262.7 0.00167 0.204455 0.306239 0.041305 0.044617 0.005275 0.002023 0.006798
55 98 8.9419268193e+26 9.037 12293.7 0.001134 0.194765 0.307354 0.039162 0.042976 0.00493 0.00186 0.006089
55 99 8.59363248941e+26 9.037 12456.0 0.001663 0.186673 0.259278 0.041119 0.042976 0.00557 0.001894 0.006189
55 100 9.43261187326e+26 9.031 12262.7 0.00167 0.21106 0.306922 0.041305 0.049931 0.005275 0.002023 0.006655
55 101 8.77224350698e+26 9.04 11826.5 0.001134 0.170694 0.278179 0.041119 0.048741 0.005357 0.001915 0.00558
55 102 8.72964070822e+26 9.037 12437.7 0.001134 0.186673 0.259278 0.041119 0.041031 0.00557 0.002304 0.006189
55 103 8.55773325546e+26 9.04 11768.7 0.001181 0.186673 0.296765 0.041684 0.047922 0.005508 0.001894 0.005672
55 104 9.62000993175e+26 9.04 11942.5 0.001079 0.186673 0.259278 0.041684 0.046395 0.00557 0.002116 0.006031
55 105 8.90783268865e+26 9.037 11942.5 0.001266 0.194765 0.259278 0.03719 0.046395 0.006466 0.001988 0.006189
55 106 9.4150303363e+26 9.037 11657.8 0.001134 0.206556 0.259278 0.040882 0.045091 0.006092 0.001915 0.006189
55 107 9.17234882123e+26 9.037 11944.5 0.00175 0.194765 0.294268 0.035414 0.0415 0.00557 0.002157 0.006633
55 108 9.27173145102e+26 9.033 11942.5 0.001034 0.186673 0.306964 0.037847 0.045387 0.005774 0.001896 0.007282
55 109 9.23095508837e+26 9.04 11942.5 0.001663 0.21106 0.278179 0.04576 0.045235 0.006692 0.001745 0.007383
55 110 9.12728749606e+26 9.037 11524.9 0.001551 0.187558 0.307354 0.041419 0.046996 0.004643 0.001994 0.007282
55 111 8.36571044591e+26 9.047 11665.2 0.00167 0.186673 0.306239 0.041305 0.045387 0.005275 0.00237 0.006798
55 112 9.2566397175e+26 9.029 11942.5 0.001551 0.214383 0.294643 0.041849 0.046996 0.005091 0.001745 0.005888
55 113 6.74007508742e+26 8.992 11826.5 0.001044 0.170694 0.306964 0.041119 0.042976 0.005357 0.001915 0.006665
